year;site;pollutant;type;reference_year;parameter;value
2016;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.9790939899026623
2017;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.9344578289370112
2018;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.8986967516367029
2019;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.8674790385732191
2020;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.7477037122579452
2021;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.7673410644758525
2022;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.7519472665616487
2023;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.7574694348193329
2024;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.7070355090053789
2025;Kanton Zürich;Kohlenstoffmonoxid;emission;2015;relative Emission;0.6886062726884499
1990;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.2653603798899586
1991;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.2544605629498073
1992;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.2523370044729991
1993;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.2414572520789489
1994;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.2368520815610693
1995;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.240356506383404
1996;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.2226735580060522
1997;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.1840754710004648
1998;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.181208675952964
1999;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.1778533633177897
2000;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.2149741408125707
2001;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.2148585448221878
2002;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.1898298715592566
2003;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.158258043903049
2004;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.1426836973906913
2005;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.1445986130883923
2006;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.1382768371322503
2007;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.143896190040628
2008;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.1285980034362613
2009;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.0918024016782137
2010;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.0802602271262267
2011;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.0517999981105328
2012;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.0340915397210517
2013;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.0156608213080804
2014;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1.0168572759399481
2015;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;1
2016;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9967119356853176
2017;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9949579399093192
2018;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9818597043363995
2019;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9670481641030433
2020;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9595995597765441
2021;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9703147276740834
2022;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9622364180822051
2023;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9553068868219019
2024;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.941850954472833
2025;Kanton Zürich;Ammoniak | reduzierter Stickstoff;emission;2015;relative Emission;0.9324132665844738
1990;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;3.8075953756389396
1991;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;3.591555530172089
1992;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;3.274192172070176
1993;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;2.9916934846733247
1994;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;2.7882821316681037
1995;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;2.6179737444093045
1996;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;2.474388787531532
1997;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;2.328950558182667
1998;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;2.1991605949710387
1999;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;2.1083581713564885
2000;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;2.005465419024151
2001;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.8904102227659743
2002;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.7397910844638944
2003;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.6159594012485938
2004;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.486457732168777
2005;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.4355985376450473
2006;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.3811425071941699
2007;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.3421032982225571
2008;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.3038820280842784
2009;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.2707635926632737
2010;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.2184250823423957
2011;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.1638136054216146
2012;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.1213660216575483
2013;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.0882513026248026
2014;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1.036516736282151
2015;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;1
2016;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.9716332909093697
2017;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.9552816616367326
2018;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.9365193280671343
2019;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.9228940212514979
2020;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.8857510669942381
2021;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.8884209614607971
2022;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.8852679752638887
2023;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.8893674989790672
2024;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.8781808568465467
2025;Kanton Zürich;nicht-Methan Kohlenwasserstoffe;emission;2015;relative Emission;0.871224578520984
1990;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.760690052822223
1991;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.7308247367075549
1992;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.6556338054556172
1993;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.5692186402098856
1994;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.4986078347811922
1995;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.4743405738057604
1996;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.4360685618325164
1997;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.3858828230260882
1998;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.3899444806676884
1999;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.3727271989621064
2000;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.349768750308748
2001;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.3130210008679217
2002;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.2486218116603922
2003;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.2218287761040716
2004;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.1939293675940401
2005;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.190062623906293
2006;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.1662361730020492
2007;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.1479659210329334
2008;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.1341552979634009
2009;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.0970107425337168
2010;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.0708173086377502
2011;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.0407346801967339
2012;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.043052768063155
2013;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.0499584867395197
2014;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1.0088391666619858
2015;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;1
2016;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.9929709956189922
2017;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.9380450960653679
2018;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.8865413265386158
2019;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.8434022754376908
2020;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.6686654437419224
2021;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.6606477812531218
2022;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.648592510592252
2023;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.6398410533214155
2024;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.6648965291647249
2025;Kanton Zürich;Stickoxide | Stickstoffdioxid;emission;2015;relative Emission;0.6531614758565679
1990;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;2.234855992212921
1991;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;2.2217239269125875
1992;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;2.1116283412376453
1993;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;2.0242435200403284
1994;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.8912054780760246
1995;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.8981498096008922
1996;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.8936100702706113
1997;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.7729954725146104
1998;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.712909614882859
1999;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.6634388490091687
2000;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.5712307863931387
2001;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.5326889233381271
2002;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.4736755987815897
2003;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.4581484813274244
2004;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.3981490815026352
2005;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.3662427254783518
2006;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.3427893638239774
2007;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.2762627895956706
2008;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.2624239844944816
2009;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.2215312172034725
2010;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.2008250326885408
2011;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.117281115950985
2012;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.1006934290293948
2013;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.0931396628792323
2014;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.0120930353359336
2015;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1
2016;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;1.021122134655272
2017;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.9913791490362126
2018;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.9690520626407475
2019;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.9430734953928251
2020;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.8829942754420578
2021;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.9098460747408706
2022;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.9159060889514865
2023;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.8946385098451037
2024;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.8994808043353059
2025;Kanton Zürich;Feinstaub PM10;emission;2015;relative Emission;0.9027296063190052
1990;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;8.673983065200398
1991;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;8.212886375155321
1992;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;7.242223759286591
1993;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;6.211112480034529
1994;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;5.543889511321536
1995;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;5.792287801781227
1996;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;5.655318567927664
1997;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;4.776924141966683
1998;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;4.783513223084068
1999;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;3.724335480046349
2000;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;3.20212790062375
2001;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;3.469758581864232
2002;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;3.10747097127416
2003;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;2.951609477474333
2004;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;2.894759665197732
2005;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;2.6396134131188353
2006;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;2.411661205408108
2007;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;1.9852641692549202
2008;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;1.930754423621077
2009;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;1.7384851368545666
2010;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;1.7115673914199767
2011;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;1.3911129471064205
2012;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;1.3265213762707257
2013;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;1.3090906733289407
2014;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.7966558791710812
2015;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;1
2016;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.9057840640733663
2017;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.8134452367147275
2018;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.7751038255502016
2019;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.7360113280239776
2020;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.5314611856721918
2021;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.48718371050400866
2022;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.4389805995782758
2023;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.44052739078576497
2024;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.4460387144240994
2025;Kanton Zürich;Schwefeldioxîd;emission;2015;relative Emission;0.4529591211121853
1990;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;5.751510894651552
1991;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;5.918382847710984
1992;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;5.650259744924031
1993;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;5.473816812095164
1994;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;5.102402025399932
1995;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;5.148817534644565
1996;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;5.1923910776162625
1997;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;4.784726490256459
1998;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;4.663252677314588
1999;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;4.533304108474705
2000;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;4.2727263163780025
2001;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;4.164645280406498
2002;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;3.920871547133838
2003;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;3.935634362379237
2004;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;3.780977221769403
2005;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;3.7505887468427295
2006;Kanton Zürich;Russ im Feinstaub;emission;2020;relative Emission;3.590728847812153
