year;pollutant;geodb_oid;gemeindename;population_weighted_mean;unit;source
2020;O3_max_98p_m1;3207;Wettswil am Albis;137.6246371166177;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3208;Benken (ZH);139.8848508564869;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3209;Berg am Irchel;139.70790635329027;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3210;Buch am Irchel;138.47455698355085;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3211;Dachsen;140.00920553162857;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3212;Dorf;139.32835040572127;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3213;Feuerthalen;139.4461044554249;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3214;Flaach;140.478845990751;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3215;Flurlingen;140.20696215452065;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3216;Henggart;139.22735633452734;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3217;Kleinandelfingen;140.07317899764442;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3218;Laufen-Uhwiesen;139.05229612343817;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3219;Marthalen;140.02911223661343;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3220;Ossingen;139.94899119539244;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3221;Rheinau;140.2044446360824;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3222;Thalheim an der Thur;139.61659248661672;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3223;Trüllikon;139.4590447288336;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3224;Truttikon;139.0030762928698;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3225;Volken;139.99654006958008;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3226;Bachenbülach;140.5941744714396;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3227;Bassersdorf;140.29698225223353;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3228;Bülach;141.3158076220934;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3229;Dietlikon;141.45948628787139;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3230;Eglisau;139.6451421255289;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3231;Embrach;140.52012641259319;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3232;Freienstein-Teufen;140.80727511179128;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3233;Glattfelden;138.86634202039878;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3234;Glattfelden;138.85543823242188;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3235;Hochfelden;139.0527490255401;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3236;Höri;139.7912450416907;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3237;Hüntwangen;137.92458584546375;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3238;Kloten;140.83559720824468;μg/m3;BAFU & BFS
2020;O3_max_98p_m1;3239;Lufingen;139.6741834274761;μg/m3;BAFU & BFS
2020;PM10;3075;Nürensdorf;10.823032269422221;μg/m3;BAFU & BFS
2020;PM10;3076;Oberembrach;10.286669093370438;μg/m3;BAFU & BFS
2020;PM10;3077;Opfikon;12.957260087486585;μg/m3;BAFU & BFS
2020;PM10;3078;Rafz;10.340854703418877;μg/m3;BAFU & BFS
2020;PM10;3079;Rorbas;10.79951405107994;μg/m3;BAFU & BFS
2020;PM10;3080;Wallisellen;13.04954306935231;μg/m3;BAFU & BFS
2020;PM10;3081;Wasterkingen;9.877436274259095;μg/m3;BAFU & BFS
2020;PM10;3082;Wil (ZH);9.979959529296101;μg/m3;BAFU & BFS
2020;PM10;3083;Winkel;10.679094147267504;μg/m3;BAFU & BFS
2020;PM10;3084;Bachs;9.82647046427573;μg/m3;BAFU & BFS
2020;PM10;3085;Boppelsen;10.278542069374794;μg/m3;BAFU & BFS
2020;PM10;3086;Buchs (ZH);11.458309874452706;μg/m3;BAFU & BFS
2020;PM10;3087;Dällikon;11.303383213801913;μg/m3;BAFU & BFS
2020;PM10;3088;Dänikon;11.006544594124799;μg/m3;BAFU & BFS
2020;PM10;3089;Dielsdorf;11.15650935726449;μg/m3;BAFU & BFS
2020;PM10;3090;Hüttikon;11.08648776907986;μg/m3;BAFU & BFS
2020;PM10;3091;Neerach;10.459996559389563;μg/m3;BAFU & BFS
2020;PM10;3092;Niederglatt;11.12313624982583;μg/m3;BAFU & BFS
2020;PM10;3093;Niederhasli;11.242390227014265;μg/m3;BAFU & BFS
2020;PM10;3094;Niederweningen;10.488959174880907;μg/m3;BAFU & BFS
2020;PM10;3095;Oberglatt;11.31121096497413;μg/m3;BAFU & BFS
2020;PM10;3096;Oberweningen;10.527799250545629;μg/m3;BAFU & BFS
2020;PM10;3097;Otelfingen;11.314989769836668;μg/m3;BAFU & BFS
2020;PM10;3098;Regensberg;9.975373507951238;μg/m3;BAFU & BFS
2020;PM10;3099;Regensdorf;11.875769697072363;μg/m3;BAFU & BFS
2020;PM10;3100;Rümlang;11.51869569571511;μg/m3;BAFU & BFS
2020;PM10;3101;Schleinikon;10.141295917547785;μg/m3;BAFU & BFS
2020;PM10;3102;Schöfflisdorf;10.394829589336902;μg/m3;BAFU & BFS
2020;PM10;3103;Stadel;10.128177209076458;μg/m3;BAFU & BFS
2020;PM10;3104;Steinmaur;10.651533650805037;μg/m3;BAFU & BFS
2020;PM10;3105;Weiach;10.11062149911207;μg/m3;BAFU & BFS
2020;PM10;3106;Bäretswil;9.170082347229634;μg/m3;BAFU & BFS
2020;PM10;3107;Bubikon;11.23343066674788;μg/m3;BAFU & BFS
2020;PM10;3108;Dürnten;11.28871396371861;μg/m3;BAFU & BFS
2020;PM10;3109;Fischenthal;8.53132778245309;μg/m3;BAFU & BFS
2020;PM10;3110;Gossau (ZH);11.034890315355804;μg/m3;BAFU & BFS
2020;PM10;3111;Grüningen;11.239830672661315;μg/m3;BAFU & BFS
2020;PM10;3112;Hinwil;11.10004570036668;μg/m3;BAFU & BFS
2020;PM10;3113;Rüti (ZH);11.602217008515455;μg/m3;BAFU & BFS
2020;PM10;3114;Seegräben;10.464714625091663;μg/m3;BAFU & BFS
2020;PM10;3115;Wald (ZH);10.559187833870396;μg/m3;BAFU & BFS
2020;PM10;3116;Wetzikon (ZH);11.234149215232605;μg/m3;BAFU & BFS
2020;PM10;3117;Adliswil;11.642942893873293;μg/m3;BAFU & BFS
2020;PM10;3118;Kilchberg (ZH);11.655043068106316;μg/m3;BAFU & BFS
2020;PM10;3119;Langnau am Albis;11.112086685240442;μg/m3;BAFU & BFS
2020;PM10;3120;Oberrieden;12.018962675750515;μg/m3;BAFU & BFS
2020;PM10;3121;Richterswil;11.807239099302013;μg/m3;BAFU & BFS
2020;PM10;3122;Rüschlikon;12.014100281191755;μg/m3;BAFU & BFS
2020;PM10;3123;Thalwil;12.136555943270418;μg/m3;BAFU & BFS
2020;PM10;3124;Altikon;10.397193150778254;μg/m3;BAFU & BFS
2020;PM10;3125;Brütten;10.170554867582432;μg/m3;BAFU & BFS
2020;PM10;3126;Dägerlen;10.00469736939923;μg/m3;BAFU & BFS
2020;PM10;3127;Dättlikon;10.36881629165534;μg/m3;BAFU & BFS
2020;PM10;3128;Dinhard;10.262381112744382;μg/m3;BAFU & BFS
2020;PM10;3129;Erlenbach (ZH);11.515686408241253;μg/m3;BAFU & BFS
2020;PM10;3130;Herrliberg;11.42279047797218;μg/m3;BAFU & BFS
2020;PM10;3131;Hombrechtikon;11.412309684464168;μg/m3;BAFU & BFS
2020;PM10;3132;Küsnacht (ZH);11.262985548599273;μg/m3;BAFU & BFS
2020;PM10;3133;Männedorf;11.798301866739104;μg/m3;BAFU & BFS
2020;PM10;3134;Meilen;11.882774203235567;μg/m3;BAFU & BFS
2020;PM10;3135;Oetwil am See;11.180813477383552;μg/m3;BAFU & BFS
2020;PM10;3136;Stäfa;11.618532259633483;μg/m3;BAFU & BFS
2020;PM10;3137;Uetikon am See;11.514424925248404;μg/m3;BAFU & BFS
2020;PM10;3138;Zumikon;10.195260434957966;μg/m3;BAFU & BFS
2020;PM10;3139;Zollikon;11.026666096943181;μg/m3;BAFU & BFS
2020;PM10;3140;Fehraltorf;10.778599622952619;μg/m3;BAFU & BFS
2020;PM10;3141;Hittnau;9.481070336442405;μg/m3;BAFU & BFS
2020;PM10;3142;Lindau;11.46595058150317;μg/m3;BAFU & BFS
2020;PM10;3143;Pfäffikon;10.649032633356981;μg/m3;BAFU & BFS
2020;PM10;3144;Russikon;9.65426842450238;μg/m3;BAFU & BFS
2020;PM10;3145;Weisslingen;9.62079502567759;μg/m3;BAFU & BFS
2020;PM10;3146;Wila;9.59563608548438;μg/m3;BAFU & BFS
2020;PM10;3147;Wildberg;9.1446460232056;μg/m3;BAFU & BFS
2020;PM10;3148;Dübendorf;12.052775005991947;μg/m3;BAFU & BFS
2020;PM10;3149;Egg;10.613483205347432;μg/m3;BAFU & BFS
2020;PM10;3150;Fällanden;10.740100120674088;μg/m3;BAFU & BFS
2020;PM10;3151;Greifensee;11.18167534831052;μg/m3;BAFU & BFS
2020;PM10;3152;Maur;10.103912022108899;μg/m3;BAFU & BFS
2020;PM10;3153;Mönchaltorf;10.724833286213425;μg/m3;BAFU & BFS
2020;PM10;3154;Mönchaltorf;10.192945506837633;μg/m3;BAFU & BFS
2020;PM10;3155;Schwerzenbach;11.530046211641126;μg/m3;BAFU & BFS
2020;PM10;3156;Uster;11.311726667253907;μg/m3;BAFU & BFS
2020;PM10;3157;Volketswil;11.449509014164464;μg/m3;BAFU & BFS
2020;PM10;3158;Wangen-Brüttisellen;12.750872628346139;μg/m3;BAFU & BFS
2020;PM10;3159;Ellikon an der Thur;10.632121158230165;μg/m3;BAFU & BFS
2020;PM10;3160;Elsau;10.64949378356428;μg/m3;BAFU & BFS
2020;PM10;3161;Hagenbuch;9.959044583121612;μg/m3;BAFU & BFS
2020;PM10;3162;Hettlingen;10.595423350317208;μg/m3;BAFU & BFS
2020;PM10;3163;Neftenbach;10.704740445530177;μg/m3;BAFU & BFS
2020;PM10;3164;Pfungen;11.070323748288521;μg/m3;BAFU & BFS
2020;PM10;3165;Rickenbach (ZH);10.781362233774832;μg/m3;BAFU & BFS
2020;PM10;3166;Schlatt (ZH);9.161360148974655;μg/m3;BAFU & BFS
2020;PM10;3167;Seuzach;10.98091907657729;μg/m3;BAFU & BFS
2020;PM10;3168;Turbenthal;9.545324317864393;μg/m3;BAFU & BFS
2020;PM10;3169;Winterthur;11.325267261085536;μg/m3;BAFU & BFS
2020;PM10;3170;Zell (ZH);9.966064899123486;μg/m3;BAFU & BFS
2020;PM10;3171;Aesch (ZH);10.745669039081223;μg/m3;BAFU & BFS
2020;PM10;3172;Birmensdorf (ZH);11.41908421935095;μg/m3;BAFU & BFS
2020;PM10;3173;Dietikon;12.732251891855064;μg/m3;BAFU & BFS
2020;PM10;3174;Geroldswil;13.264483571695932;μg/m3;BAFU & BFS
2020;PM10;3175;Oberengstringen;12.292831880841455;μg/m3;BAFU & BFS
2020;PM10;3176;Oetwil an der Limmat;12.215093454041426;μg/m3;BAFU & BFS
2020;PM10;3177;Schlieren;12.740875434392091;μg/m3;BAFU & BFS
2020;PM10;3178;Uitikon;10.823592076821152;μg/m3;BAFU & BFS
2020;PM10;3179;Unterengstringen;12.50960418226922;μg/m3;BAFU & BFS
2020;PM10;3180;Urdorf;12.14467712310191;μg/m3;BAFU & BFS
2020;PM10;3181;Weiningen (ZH);12.402583596433805;μg/m3;BAFU & BFS
2020;PM10;3182;Zürich;12.183731307192799;μg/m3;BAFU & BFS
2020;PM10;3183;Andelfingen;10.482643976580977;μg/m3;BAFU & BFS
2020;PM10;3184;Stammheim;10.161268814534456;μg/m3;BAFU & BFS
2020;PM10;3185;Wädenswil;11.422100520917274;μg/m3;BAFU & BFS
2020;PM10;3186;Elgg;9.94049651939422;μg/m3;BAFU & BFS
2020;PM10;3187;Horgen;11.858956882855624;μg/m3;BAFU & BFS
2020;PM10;3188;Illnau-Effretikon;11.031522480937497;μg/m3;BAFU & BFS
2020;PM10;3189;Bauma;9.180727927767787;μg/m3;BAFU & BFS
2020;PM10;3190;Wiesendangen;10.917779279569846;μg/m3;BAFU & BFS
2020;PM10;3191;NA;11.712684195950995;μg/m3;BAFU & BFS
2020;PM10;3192;NA;10.33915188438014;μg/m3;BAFU & BFS
2020;PM10;3194;Aeugst am Albis;10.254857911838322;μg/m3;BAFU & BFS
2020;PM10;3195;Affoltern am Albis;11.870890769220187;μg/m3;BAFU & BFS
2020;PM10;3196;Bonstetten;10.867966918547404;μg/m3;BAFU & BFS
2020;PM10;3197;Hausen am Albis;10.452604949318383;μg/m3;BAFU & BFS
2020;PM10;3198;Hedingen;11.258762217127515;μg/m3;BAFU & BFS
2020;PM10;3199;Kappel am Albis;10.722109048328702;μg/m3;BAFU & BFS
2020;PM10;3200;Knonau;11.680872469965296;μg/m3;BAFU & BFS
2020;PM10;3201;Maschwanden;11.480396798783286;μg/m3;BAFU & BFS
2020;PM10;3202;Mettmenstetten;11.579667317494957;μg/m3;BAFU & BFS
2020;PM10;3203;Obfelden;11.699927400586692;μg/m3;BAFU & BFS
2020;PM10;3204;Ottenbach;11.793395394718775;μg/m3;BAFU & BFS
2020;PM10;3205;Rifferswil;10.663435856433624;μg/m3;BAFU & BFS
2020;PM10;3206;Stallikon;10.745526618867714;μg/m3;BAFU & BFS
2020;PM10;3207;Wettswil am Albis;11.098611123997477;μg/m3;BAFU & BFS
2020;PM10;3208;Benken (ZH);10.345367135332149;μg/m3;BAFU & BFS
2020;PM10;3209;Berg am Irchel;10.139885890667255;μg/m3;BAFU & BFS
2020;PM10;3210;Buch am Irchel;9.804348551469042;μg/m3;BAFU & BFS
2020;PM10;3211;Dachsen;10.417202439280947;μg/m3;BAFU & BFS
2020;PM10;3212;Dorf;10.240454614515135;μg/m3;BAFU & BFS
2020;PM10;3213;Feuerthalen;10.62750359666608;μg/m3;BAFU & BFS
2020;PM10;3214;Flaach;10.492596809316964;μg/m3;BAFU & BFS
2020;PM10;3215;Flurlingen;11.125947693346095;μg/m3;BAFU & BFS
2020;PM10;3216;Henggart;10.359057705435488;μg/m3;BAFU & BFS
2020;PM10;3217;Kleinandelfingen;10.79974094614401;μg/m3;BAFU & BFS
2020;PM10;3218;Laufen-Uhwiesen;10.201206211705934;μg/m3;BAFU & BFS
2020;PM10;3219;Marthalen;10.509139328843688;μg/m3;BAFU & BFS
2020;PM10;3220;Ossingen;10.469371752822989;μg/m3;BAFU & BFS
2020;PM10;3221;Rheinau;10.170302517121169;μg/m3;BAFU & BFS
2020;PM10;3222;Thalheim an der Thur;10.253054229823658;μg/m3;BAFU & BFS
2020;PM10;3223;Trüllikon;10.14954595432725;μg/m3;BAFU & BFS
2020;PM10;3224;Truttikon;9.942743248876496;μg/m3;BAFU & BFS
2020;PM10;3225;Volken;10.399495909611383;μg/m3;BAFU & BFS
2020;PM10;3226;Bachenbülach;11.142628373778674;μg/m3;BAFU & BFS
2020;PM10;3227;Bassersdorf;11.780977501436077;μg/m3;BAFU & BFS
2020;PM10;3228;Bülach;11.540262613584398;μg/m3;BAFU & BFS
2020;PM10;3229;Dietlikon;12.299926908132948;μg/m3;BAFU & BFS
2020;PM10;3230;Eglisau;10.752313095123268;μg/m3;BAFU & BFS
2020;PM10;3231;Embrach;11.135684476319248;μg/m3;BAFU & BFS
2020;PM10;3232;Freienstein-Teufen;10.807111586858856;μg/m3;BAFU & BFS
2020;PM10;3233;Glattfelden;10.356541832166773;μg/m3;BAFU & BFS
2020;PM10;3234;Glattfelden;9.985544204711914;μg/m3;BAFU & BFS
2020;PM10;3235;Hochfelden;10.626403263234717;μg/m3;BAFU & BFS
2020;PM10;3236;Höri;11.22625555926234;μg/m3;BAFU & BFS
2020;PM10;3237;Hüntwangen;10.044760897797286;μg/m3;BAFU & BFS
2020;PM10;3238;Kloten;12.080788305317503;μg/m3;BAFU & BFS
2020;PM10;3239;Lufingen;10.578394742199347;μg/m3;BAFU & BFS
2020;PM2.5;3075;Nürensdorf;7.890170128870533;μg/m3;BAFU & BFS
2020;PM2.5;3076;Oberembrach;7.652266374656132;μg/m3;BAFU & BFS
2020;PM2.5;3077;Opfikon;9.076285832225548;μg/m3;BAFU & BFS
2020;PM2.5;3078;Rafz;7.63638952372536;μg/m3;BAFU & BFS
2020;PM2.5;3079;Rorbas;7.859038459317835;μg/m3;BAFU & BFS
2020;PM2.5;3080;Wallisellen;9.04877215878042;μg/m3;BAFU & BFS
2020;PM2.5;3081;Wasterkingen;7.707209052411481;μg/m3;BAFU & BFS
2020;PM2.5;3082;Wil (ZH);7.561204235130381;μg/m3;BAFU & BFS
2020;PM2.5;3083;Winkel;7.933400163738569;μg/m3;BAFU & BFS
2020;PM2.5;3084;Bachs;7.632565146107828;μg/m3;BAFU & BFS
2020;PM2.5;3085;Boppelsen;7.887304924057438;μg/m3;BAFU & BFS
2020;PM2.5;3086;Buchs (ZH);8.46515878273517;μg/m3;BAFU & BFS
2020;PM2.5;3087;Dällikon;8.394292727419833;μg/m3;BAFU & BFS
2020;PM2.5;3088;Dänikon;8.242066003543474;μg/m3;BAFU & BFS
2020;PM2.5;3089;Dielsdorf;8.311023705401402;μg/m3;BAFU & BFS
2020;PM2.5;3090;Hüttikon;8.277499710275144;μg/m3;BAFU & BFS
2020;PM2.5;3091;Neerach;7.7806168016854915;μg/m3;BAFU & BFS
2020;PM2.5;3092;Niederglatt;8.236392204448979;μg/m3;BAFU & BFS
2020;PM2.5;3093;Niederhasli;8.303814009003185;μg/m3;BAFU & BFS
2020;PM2.5;3094;Niederweningen;7.970996809759691;μg/m3;BAFU & BFS
2020;PM2.5;3095;Oberglatt;8.346117430466872;μg/m3;BAFU & BFS
2020;PM2.5;3096;Oberweningen;7.981555674662875;μg/m3;BAFU & BFS
2020;PM2.5;3097;Otelfingen;8.387467964925408;μg/m3;BAFU & BFS
2020;PM2.5;3098;Regensberg;7.773184577702071;μg/m3;BAFU & BFS
2020;PM2.5;3099;Regensdorf;8.637695731597065;μg/m3;BAFU & BFS
2020;PM2.5;3100;Rümlang;8.516589035573762;μg/m3;BAFU & BFS
2020;PM2.5;3101;Schleinikon;7.811458025970132;μg/m3;BAFU & BFS
2020;PM2.5;3102;Schöfflisdorf;7.911392603053914;μg/m3;BAFU & BFS
2020;PM2.5;3103;Stadel;7.677404735065083;μg/m3;BAFU & BFS
2020;PM2.5;3104;Steinmaur;7.945303250895635;μg/m3;BAFU & BFS
2020;PM2.5;3105;Weiach;7.861450881272511;μg/m3;BAFU & BFS
2020;PM2.5;3106;Bäretswil;7.334538926309515;μg/m3;BAFU & BFS
2020;PM2.5;3107;Bubikon;8.102695793019148;μg/m3;BAFU & BFS
2020;PM2.5;3108;Dürnten;8.132537207113609;μg/m3;BAFU & BFS
2020;PM2.5;3109;Fischenthal;6.875300008541051;μg/m3;BAFU & BFS
2020;PM2.5;3110;Gossau (ZH);8.064558301357065;μg/m3;BAFU & BFS
2020;PM2.5;3111;Grüningen;8.142016288274245;μg/m3;BAFU & BFS
2020;PM2.5;3112;Hinwil;8.08159021109277;μg/m3;BAFU & BFS
2020;PM2.5;3113;Rüti (ZH);8.2518213033695;μg/m3;BAFU & BFS
2020;PM2.5;3114;Seegräben;7.767820335407298;μg/m3;BAFU & BFS
2020;PM2.5;3115;Wald (ZH);7.811124483391159;μg/m3;BAFU & BFS
2020;PM2.5;3116;Wetzikon (ZH);8.148848858178825;μg/m3;BAFU & BFS
2020;PM2.5;3117;Adliswil;8.511414329176317;μg/m3;BAFU & BFS
2020;PM2.5;3118;Kilchberg (ZH);8.424959451749444;μg/m3;BAFU & BFS
2020;PM2.5;3119;Langnau am Albis;8.1737292296483;μg/m3;BAFU & BFS
2020;PM2.5;3120;Oberrieden;8.504146556680647;μg/m3;BAFU & BFS
2020;PM2.5;3121;Richterswil;8.37133600883754;μg/m3;BAFU & BFS
2020;PM2.5;3122;Rüschlikon;8.536470641977335;μg/m3;BAFU & BFS
2020;PM2.5;3123;Thalwil;8.593228635787447;μg/m3;BAFU & BFS
2020;PM2.5;3124;Altikon;7.561724584740839;μg/m3;BAFU & BFS
2020;PM2.5;3125;Brütten;7.530403290245984;μg/m3;BAFU & BFS
2020;PM2.5;3126;Dägerlen;7.4158942245194135;μg/m3;BAFU & BFS
2020;PM2.5;3127;Dättlikon;7.63565009847396;μg/m3;BAFU & BFS
2020;PM2.5;3128;Dinhard;7.497871110932348;μg/m3;BAFU & BFS
2020;PM2.5;3129;Erlenbach (ZH);8.280507040323258;μg/m3;BAFU & BFS
2020;PM2.5;3130;Herrliberg;8.248023143187154;μg/m3;BAFU & BFS
2020;PM2.5;3131;Hombrechtikon;8.206287094676846;μg/m3;BAFU & BFS
2020;PM2.5;3132;Küsnacht (ZH);8.190177169955842;μg/m3;BAFU & BFS
2020;PM2.5;3133;Männedorf;8.436473760761652;μg/m3;BAFU & BFS
2020;PM2.5;3134;Meilen;8.49055765930758;μg/m3;BAFU & BFS
2020;PM2.5;3135;Oetwil am See;8.14412991747896;μg/m3;BAFU & BFS
2020;PM2.5;3136;Stäfa;8.312711699855704;μg/m3;BAFU & BFS
2020;PM2.5;3137;Uetikon am See;8.27605556346991;μg/m3;BAFU & BFS
2020;PM2.5;3138;Zumikon;7.7673628897201725;μg/m3;BAFU & BFS
2020;PM2.5;3139;Zollikon;8.154967150804474;μg/m3;BAFU & BFS
2020;PM2.5;3140;Fehraltorf;7.844530453234934;μg/m3;BAFU & BFS
2020;PM2.5;3141;Hittnau;7.415802713019398;μg/m3;BAFU & BFS
2020;PM2.5;3142;Lindau;8.146063426858403;μg/m3;BAFU & BFS
2020;PM2.5;3143;Pfäffikon;7.823921992655508;μg/m3;BAFU & BFS
2020;PM2.5;3144;Russikon;7.350469833012108;μg/m3;BAFU & BFS
2020;PM2.5;3145;Weisslingen;7.3168380645740685;μg/m3;BAFU & BFS
2020;PM2.5;3146;Wila;7.261167225218559;μg/m3;BAFU & BFS
2020;PM2.5;3147;Wildberg;7.089526440431803;μg/m3;BAFU & BFS
2020;PM2.5;3148;Dübendorf;8.492448888279583;μg/m3;BAFU & BFS
2020;PM2.5;3149;Egg;7.878839696461536;μg/m3;BAFU & BFS
2020;PM2.5;3150;Fällanden;8.004646218319905;μg/m3;BAFU & BFS
2020;PM2.5;3151;Greifensee;8.005499431640917;μg/m3;BAFU & BFS
2020;PM2.5;3152;Maur;7.707335345434532;μg/m3;BAFU & BFS
2020;PM2.5;3153;Mönchaltorf;7.94594229224343;μg/m3;BAFU & BFS
2020;PM2.5;3154;Mönchaltorf;7.6506999135017395;μg/m3;BAFU & BFS
2020;PM2.5;3155;Schwerzenbach;8.160534331140877;μg/m3;BAFU & BFS
2020;PM2.5;3156;Uster;8.091994187017209;μg/m3;BAFU & BFS
2020;PM2.5;3157;Volketswil;8.117785331516496;μg/m3;BAFU & BFS
2020;PM2.5;3158;Wangen-Brüttisellen;8.843934527322567;μg/m3;BAFU & BFS
2020;PM2.5;3159;Ellikon an der Thur;7.638703811409882;μg/m3;BAFU & BFS
2020;PM2.5;3160;Elsau;7.672996551670599;μg/m3;BAFU & BFS
2020;PM2.5;3161;Hagenbuch;7.351416743760079;μg/m3;BAFU & BFS
2020;PM2.5;3162;Hettlingen;7.672054685129535;μg/m3;BAFU & BFS
2020;PM2.5;3163;Neftenbach;7.767713490142874;μg/m3;BAFU & BFS
2020;PM2.5;3164;Pfungen;7.9708488449532755;μg/m3;BAFU & BFS
2020;PM2.5;3165;Rickenbach (ZH);7.716002685896521;μg/m3;BAFU & BFS
2020;PM2.5;3166;Schlatt (ZH);7.065467056981552;μg/m3;BAFU & BFS
2020;PM2.5;3167;Seuzach;7.888852090966423;μg/m3;BAFU & BFS
2020;PM2.5;3168;Turbenthal;7.267956824433525;μg/m3;BAFU & BFS
2020;PM2.5;3169;Winterthur;8.083018456931816;μg/m3;BAFU & BFS
2020;PM2.5;3170;Zell (ZH);7.468357262148034;μg/m3;BAFU & BFS
2020;PM2.5;3171;Aesch (ZH);8.13775331066429;μg/m3;BAFU & BFS
2020;PM2.5;3172;Birmensdorf (ZH);8.453088940734073;μg/m3;BAFU & BFS
2020;PM2.5;3173;Dietikon;9.0098167900527;μg/m3;BAFU & BFS
2020;PM2.5;3174;Geroldswil;9.34198254461737;μg/m3;BAFU & BFS
2020;PM2.5;3175;Oberengstringen;8.825520710991588;μg/m3;BAFU & BFS
2020;PM2.5;3176;Oetwil an der Limmat;8.827923600340668;μg/m3;BAFU & BFS
2020;PM2.5;3177;Schlieren;8.958917919773343;μg/m3;BAFU & BFS
2020;PM2.5;3178;Uitikon;8.171997079321287;μg/m3;BAFU & BFS
2020;PM2.5;3179;Unterengstringen;8.976541658425337;μg/m3;BAFU & BFS
2020;PM2.5;3180;Urdorf;8.751958977566218;μg/m3;BAFU & BFS
2020;PM2.5;3181;Weiningen (ZH);8.927170178766422;μg/m3;BAFU & BFS
2020;PM2.5;3182;Zürich;8.785344317477735;μg/m3;BAFU & BFS
2020;PM2.5;3183;Andelfingen;7.6082688817334825;μg/m3;BAFU & BFS
2020;PM2.5;3184;Stammheim;7.458524133132093;μg/m3;BAFU & BFS
2020;PM2.5;3185;Wädenswil;8.208488872361686;μg/m3;BAFU & BFS
2020;PM2.5;3186;Elgg;7.385123738460242;μg/m3;BAFU & BFS
2020;PM2.5;3187;Horgen;8.463954577250764;μg/m3;BAFU & BFS
2020;PM2.5;3188;Illnau-Effretikon;7.856871956005946;μg/m3;BAFU & BFS
2020;PM2.5;3189;Bauma;7.1875815483129895;μg/m3;BAFU & BFS
2020;PM2.5;3190;Wiesendangen;7.800826264994115;μg/m3;BAFU & BFS
2020;PM2.5;3191;NA;8.434975585720345;μg/m3;BAFU & BFS
2020;PM2.5;3192;NA;7.729052618930214;μg/m3;BAFU & BFS
2020;PM2.5;3194;Aeugst am Albis;7.812630180533477;μg/m3;BAFU & BFS
2020;PM2.5;3195;Affoltern am Albis;8.564187213038103;μg/m3;BAFU & BFS
2020;PM2.5;3196;Bonstetten;8.175442802188497;μg/m3;BAFU & BFS
2020;PM2.5;3197;Hausen am Albis;7.912829458245677;μg/m3;BAFU & BFS
2020;PM2.5;3198;Hedingen;8.271273301508778;μg/m3;BAFU & BFS
2020;PM2.5;3199;Kappel am Albis;8.045487232435317;μg/m3;BAFU & BFS
2020;PM2.5;3200;Knonau;8.560928889225753;μg/m3;BAFU & BFS
2020;PM2.5;3201;Maschwanden;8.443559741681339;μg/m3;BAFU & BFS
2020;PM2.5;3202;Mettmenstetten;8.484079602773255;μg/m3;BAFU & BFS
2020;PM2.5;3203;Obfelden;8.537119135760621;μg/m3;BAFU & BFS
2020;PM2.5;3204;Ottenbach;8.613491817906988;μg/m3;BAFU & BFS
2020;PM2.5;3205;Rifferswil;8.015632256041181;μg/m3;BAFU & BFS
2020;PM2.5;3206;Stallikon;8.144046781825795;μg/m3;BAFU & BFS
2020;PM2.5;3207;Wettswil am Albis;8.275912209344051;μg/m3;BAFU & BFS
2020;PM2.5;3208;Benken (ZH);7.506362727377028;μg/m3;BAFU & BFS
2020;PM2.5;3209;Berg am Irchel;7.529316383508536;μg/m3;BAFU & BFS
2020;PM2.5;3210;Buch am Irchel;7.350126051489329;μg/m3;BAFU & BFS
2020;PM2.5;3211;Dachsen;7.492388715135291;μg/m3;BAFU & BFS
2020;PM2.5;3212;Dorf;7.528333465728534;μg/m3;BAFU & BFS
2020;PM2.5;3213;Feuerthalen;7.540476649621967;μg/m3;BAFU & BFS
