year;pollutant;concentration;population;population_cum;population_cum_rel;source
2015;NO2;6.5;4;4;2.720224255287606e-6;BAFU & BFS
2015;NO2;7.5;20;24;1.6321345531725636e-5;BAFU & BFS
2015;NO2;8.5;80;104;7.072583063747776e-5;BAFU & BFS
2015;NO2;9.5;412;516;3.5090892893210114e-4;BAFU & BFS
2015;NO2;10.5;1120;1636;0.0011125717204126307;BAFU & BFS
2015;NO2;11.5;2022;3658;0.0024876450814605156;BAFU & BFS
2015;NO2;12.5;3207;6865;0.0046685848781373536;BAFU & BFS
2015;NO2;13.5;8478;15343;0.010434100187219434;BAFU & BFS
2015;NO2;14.5;26071;41414;0.02816384182712023;BAFU & BFS
2015;NO2;15.5;46709;88123;0.05992858051217742;BAFU & BFS
2015;NO2;16.5;49880;138003;0.09384977697561386;BAFU & BFS
2015;NO2;17.5;72576;210579;0.1432055258635522;BAFU & BFS
2015;NO2;18.5;134259;344838;0.23450917293621687;BAFU & BFS
2015;NO2;19.5;159234;504072;0.34279722020283354;BAFU & BFS
2015;NO2;20.5;143241;647313;0.44020913084074653;BAFU & BFS
2015;NO2;21.5;152680;799993;0.5440400906650744;BAFU & BFS
2015;NO2;22.5;131123;931116;0.6332110819215936;BAFU & BFS
2015;NO2;23.5;100639;1031755;0.7016512441285659;BAFU & BFS
2015;NO2;24.5;99846;1131601;0.7695521218769276;BAFU & BFS
2015;NO2;25.5;84324;1215925;0.8268971694026456;BAFU & BFS
2015;NO2;26.5;66517;1282442;0.872132458599887;BAFU & BFS
2015;NO2;27.5;50346;1332788;0.9063705611890644;BAFU & BFS
2015;NO2;28.5;38081;1370869;0.9322677761554663;BAFU & BFS
2015;NO2;29.5;28862;1399731;0.951895554269494;BAFU & BFS
2015;NO2;30.5;19584;1419315;0.9652137722233821;BAFU & BFS
2015;NO2;31.5;13645;1432960;0.9744931372142319;BAFU & BFS
2015;NO2;32.5;7208;1440168;0.9793949813222602;BAFU & BFS
2015;NO2;33.5;6272;1446440;0.9836602929545512;BAFU & BFS
2015;NO2;34.5;5125;1451565;0.9871455802816385;BAFU & BFS
2015;NO2;35.5;4345;1455910;0.9901004238789446;BAFU & BFS
2015;NO2;36.5;2289;1458199;0.9916570722090329;BAFU & BFS
2015;NO2;37.5;1681;1459880;0.9928002464523176;BAFU & BFS
2015;NO2;38.5;2118;1461998;0.9942406051954923;BAFU & BFS
2015;NO2;39.5;1260;1463258;0.9950974758359079;BAFU & BFS
2015;NO2;40.5;959;1464217;0.9957496496011131;BAFU & BFS
2015;NO2;41.5;526;1464743;0.9961073590906835;BAFU & BFS
2015;NO2;42.5;1118;1465861;0.9968676617700363;BAFU & BFS
2015;NO2;43.5;750;1466611;0.9973777038179027;BAFU & BFS
2015;NO2;44.5;703;1467314;0.9978557832307695;BAFU & BFS
2015;NO2;45.5;274;1467588;0.9980421185922568;BAFU & BFS
2015;NO2;46.5;343;1467931;0.9982753778221477;BAFU & BFS
2015;NO2;47.5;844;1468775;0.9988493451400133;BAFU & BFS
2015;NO2;48.5;150;1468925;0.9989513535495866;BAFU & BFS
2015;NO2;49.5;363;1469288;0.999198213900754;BAFU & BFS
2015;NO2;50.5;307;1469595;0.9994069911123473;BAFU & BFS
2015;NO2;51.5;356;1469951;0.9996490910710679;BAFU & BFS
2015;NO2;53.5;127;1470078;0.9997354581911733;BAFU & BFS
2015;NO2;54.5;119;1470197;0.9998163848627681;BAFU & BFS
2015;NO2;55.5;3;1470200;0.9998184250309595;BAFU & BFS
2015;NO2;56.5;61;1470261;0.9998599084508527;BAFU & BFS
2015;NO2;57.5;65;1470326;0.9999041120950011;BAFU & BFS
2015;NO2;59.5;3;1470329;0.9999061522631926;BAFU & BFS
2015;NO2;60.5;9;1470338;0.999912272767767;BAFU & BFS
2015;NO2;61.5;70;1470408;0.9999598766922345;BAFU & BFS
2015;NO2;62.5;5;1470413;0.9999632769725536;BAFU & BFS
2015;NO2;63.5;7;1470420;0.9999680373650004;BAFU & BFS
2015;NO2;64.5;7;1470427;0.9999727977574471;BAFU & BFS
2015;NO2;65.5;32;1470459;0.9999945595514894;BAFU & BFS
2015;NO2;69.5;3;1470462;0.9999965997196809;BAFU & BFS
2015;NO2;71.5;5;1470467;1;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;61.5;5;5;3.4002803191095075e-6;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;63;3;8;5.440448510575212e-6;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;66;32;40;2.720224255287606e-5;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;66.5;7;47;3.196263499962937e-5;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;67.5;7;54;3.672302744638268e-5;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;68;5;59;4.0123307765492184e-5;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;69;70;129;8.772723223302529e-5;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;69.5;9;138;9.38477368074224e-5;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;70;3;141;9.588790499888811e-5;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;71.5;65;206;1.400915491473117e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;72.5;61;267;1.815749690404477e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;73;3;270;1.836151372319134e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;73.5;37;307;2.0877721159332375e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;74;91;398;2.7066231340111676e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;74.5;115;513;3.488687607406355e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;75;3;516;3.5090892893210114e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;75.5;12;528;3.5906960169796397e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;76;323;851;5.787277103124381e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;76.5;162;1013;6.888967926515862e-4;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;77;471;1484;0.0010092031987117018;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;77.5;58;1542;0.001048646450413372;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;78;108;1650;0.0011220925053061375;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;78.5;395;2045;0.0013907146505157885;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;79;491;2536;0.001724622177852342;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;79.5;264;2800;0.0019041569787013241;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;80;152;2952;0.002007525500402253;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;80.5;300;3252;0.0022115423195488235;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;81;568;3820;0.0025978141637996634;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;81.5;428;4248;0.0028888781591154375;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;82;516;4764;0.0032397870880475385;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;82.5;535;5299;0.003603617082192256;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;83;542;5841;0.003972207468783726;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;83.5;504;6345;0.004314955724949965;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;84;760;7105;0.00483179833345461;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;84.5;980;8085;0.005498253276000073;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;85;869;8954;0.006089221995461306;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;85.5;2067;11021;0.007494897879381176;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;86;678;11699;0.007955975890652426;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;86.5;1603;13302;0.009046105760958933;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;87;1528;14830;0.010085231426478799;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;87.5;3100;17930;0.012193405224326694;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;88;3849;21779;0.014810941013977192;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;88.5;2939;24718;0.016809625785549762;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;89;4649;29367;0.01997120642625778;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;89.5;4502;33869;0.02303281882558398;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;90;5594;39463;0.0268370524466037;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;90.5;10493;49956;0.03397288072428691;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;91;11649;61605;0.04189485381174824;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;91.5;16537;78142;0.05314094093917102;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;92;21456;99598;0.06773222384453374;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;92.5;24132;123730;0.08414333677668387;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;93;33408;157138;0.10686264975684595;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;93.5;35677;192815;0.13112500994581994;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;94;45632;238447;0.16215732825014095;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;94.5;50782;289229;0.19669193528314474;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;95;63255;352484;0.23970888160019913;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;95.5;69986;422470;0.2873032852828387;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;96;62482;484952;0.3297945482625588;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;96.5;78764;563716;0.383358484073427;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;97;92794;656510;0.44646360645971656;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;97.5;108122;764632;0.5199926281922682;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;98;98935;863567;0.587273974866488;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;98.5;99680;963247;0.6550619633082552;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;99;106271;1069518;0.7273322012666724;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;99.5;109462;1178980;0.8017724981247454;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;100;84624;1263604;0.85932156246961;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;100.5;54528;1318132;0.8964036595176906;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;101;36410;1354542;0.9211645008014461;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;101.5;32607;1387149;0.9433390888744868;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;102;33355;1420504;0.9660223588832664;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;102.5;23881;1444385;0.9822627777433972;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;103;13214;1457599;0.9912490385707398;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;103.5;5426;1463025;0.9949390227730374;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;104;2569;1465594;0.9966860868009959;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;104.5;1843;1467437;0.9979394301266197;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;105;1359;1468796;0.9988636263173536;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;105.5;831;1469627;0.9994287529063896;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;106;507;1470134;0.9997735413307474;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;106.5;229;1470363;0.9999292741693625;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;107;71;1470434;0.9999775581498939;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;107.5;26;1470460;0.9999952396075532;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;108;3;1470463;0.9999972797757447;BAFU & BFS
2015;O3_peakseason_mean_d1_max_mean_h8gl;108.5;4;1470467;1;BAFU & BFS
2015;PM10;7.5;7;7;4.7603924467533106e-6;BAFU & BFS
2015;PM10;7.8999999999999995;9;16;1.0880897021150424e-5;BAFU & BFS
2015;PM10;8.1;6;22;1.4961233404081833e-5;BAFU & BFS
2015;PM10;8.299999999999999;17;39;2.6522186489054157e-5;BAFU & BFS
2015;PM10;8.5;60;99;6.732555031836825e-5;BAFU & BFS
2015;PM10;8.7;105;204;1.3873143701966791e-4;BAFU & BFS
2015;PM10;8.9;112;316;2.1489771616772086e-4;BAFU & BFS
2015;PM10;9.1;186;502;3.4138814403859456e-4;BAFU & BFS
2015;PM10;9.299999999999999;225;727;4.944007583985224e-4;BAFU & BFS
2015;PM10;9.5;253;980;6.664549425454635e-4;BAFU & BFS
2015;PM10;9.7;372;1352;9.194357982872108e-4;BAFU & BFS
2015;PM10;9.9;655;2007;0.0013648725200905562;BAFU & BFS
2015;PM10;10.1;915;2922;0.001987123818487596;BAFU & BFS
2015;PM10;10.299999999999999;959;3881;0.0026392975836927995;BAFU & BFS
2015;PM10;10.5;1157;5038;0.0034261224495347395;BAFU & BFS
2015;PM10;10.7;1189;6227;0.0042347091094189805;BAFU & BFS
2015;PM10;10.9;1746;7973;0.005422086996852021;BAFU & BFS
2015;PM10;11.1;3868;11841;0.008052543851715135;BAFU & BFS
2015;PM10;11.299999999999999;5425;17266;0.01174184799794895;BAFU & BFS
2015;PM10;11.5;8544;25810;0.017552247007243275;BAFU & BFS
2015;PM10;11.7;11605;37415;0.025444297627896444;BAFU & BFS
2015;PM10;11.9;17083;54498;0.037061695366165985;BAFU & BFS
2015;PM10;12.1;24901;79399;0.05399577141139515;BAFU & BFS
2015;PM10;12.299999999999999;34906;114305;0.07773380837516244;BAFU & BFS
2015;PM10;12.5;44532;158837;0.10801806500927937;BAFU & BFS
2015;PM10;12.7;49619;208456;0.14176176684005828;BAFU & BFS
2015;PM10;12.9;53868;262324;0.1783950268860165;BAFU & BFS
2015;PM10;13.1;65546;327870;0.22296998164528684;BAFU & BFS
2015;PM10;13.299999999999999;80114;407984;0.27745199314231467;BAFU & BFS
2015;PM10;13.5;90353;498337;0.3388970986768149;BAFU & BFS
2015;PM10;13.7;95225;593562;0.40365543735425546;BAFU & BFS
2015;PM10;13.9;103842;697404;0.47427381913364935;BAFU & BFS
2015;PM10;14.1;109974;807378;0.5490623046963992;BAFU & BFS
2015;PM10;14.299999999999999;102316;909694;0.6186429209224008;BAFU & BFS
2015;PM10;14.5;96633;1006327;0.6843587785377027;BAFU & BFS
2015;PM10;14.7;77813;1084140;0.7372759810318763;BAFU & BFS
2015;PM10;14.9;68539;1152679;0.7838863435901656;BAFU & BFS
2015;PM10;15.1;70160;1222839;0.8315990770279101;BAFU & BFS
2015;PM10;15.299999999999999;52598;1275437;0.8673686658728146;BAFU & BFS
2015;PM10;15.5;42780;1318217;0.8964614642831155;BAFU & BFS
2015;PM10;15.7;34391;1352608;0.9198492723740145;BAFU & BFS
2015;PM10;15.9;32792;1385400;0.9421496708188624;BAFU & BFS
2015;PM10;16.1;21406;1406806;0.956706950921034;BAFU & BFS
2015;PM10;16.3;16864;1423670;0.9681754163813264;BAFU & BFS
2015;PM10;16.5;11201;1434871;0.9757927243521956;BAFU & BFS
2015;PM10;16.700000000000003;9935;1444806;0.9825490813462662;BAFU & BFS
2015;PM10;16.900000000000002;7030;1451836;0.9873298754749341;BAFU & BFS
2015;PM10;17.1;3509;1455345;0.9897161922028852;BAFU & BFS
2015;PM10;17.3;2406;1457751;0.9913524070924407;BAFU & BFS
2015;PM10;17.5;1717;1459468;0.9925200633540229;BAFU & BFS
2015;PM10;17.700000000000003;1597;1461065;0.9936061128879465;BAFU & BFS
2015;PM10;17.900000000000002;1166;1462231;0.9943990582583628;BAFU & BFS
2015;PM10;18.1;2590;1464821;0.9961604034636615;BAFU & BFS
2015;PM10;18.3;1266;1466087;0.99702135444046;BAFU & BFS
2015;PM10;18.5;701;1466788;0.9974980737411993;BAFU & BFS
2015;PM10;18.700000000000003;970;1467758;0.9981577281231064;BAFU & BFS
2015;PM10;18.900000000000002;525;1468283;0.998514757556613;BAFU & BFS
2015;PM10;19.1;226;1468509;0.9986684502270368;BAFU & BFS
2015;PM10;19.3;165;1468674;0.9987806594775673;BAFU & BFS
2015;PM10;19.5;311;1468985;0.9989921569134159;BAFU & BFS
2015;PM10;19.700000000000003;383;1469368;0.9992526183858598;BAFU & BFS
2015;PM10;19.900000000000002;163;1469531;0.9993634675242627;BAFU & BFS
2015;PM10;20.1;223;1469754;0.999515120026495;BAFU & BFS
2015;PM10;20.3;42;1469796;0.9995436823811755;BAFU & BFS
2015;PM10;20.5;306;1470102;0.999751779536705;BAFU & BFS
2015;PM10;20.700000000000003;233;1470335;0.9999102325995755;BAFU & BFS
2015;PM10;21.1;31;1470366;0.999931314337554;BAFU & BFS
2015;PM10;21.3;56;1470422;0.999969397477128;BAFU & BFS
2015;PM10;21.900000000000002;32;1470454;0.9999911592711703;BAFU & BFS
2015;PM10;22.3;3;1470457;0.9999931994393618;BAFU & BFS
2015;PM10;22.900000000000002;5;1470462;0.9999965997196809;BAFU & BFS
2015;PM10;23.1;5;1470467;1;BAFU & BFS
2015;PM2.5;6.5;10;10;6.800560638219015e-6;BAFU & BFS
2015;PM2.5;6.699999999999999;3;13;8.84072882968472e-6;BAFU & BFS
2015;PM2.5;6.8999999999999995;12;25;1.7001401595547536e-5;BAFU & BFS
2015;PM2.5;7.1;41;66;4.4883700212245496e-5;BAFU & BFS
2015;PM2.5;7.3;138;204;1.3873143701966791e-4;BAFU & BFS
2015;PM2.5;7.5;283;487;3.31187303081266e-4;BAFU & BFS
2015;PM2.5;7.699999999999999;383;870;5.916487755250543e-4;BAFU & BFS
2015;PM2.5;7.8999999999999995;664;1534;0.0010432060019027968;BAFU & BFS
2015;PM2.5;8.1;1251;2785;0.0018939561377439957;BAFU & BFS
2015;PM2.5;8.299999999999999;1847;4632;0.0031500196876230475;BAFU & BFS
2015;PM2.5;8.5;2691;7323;0.0049800505553677845;BAFU & BFS
2015;PM2.5;8.7;5645;12968;0.008818967035642418;BAFU & BFS
2015;PM2.5;8.9;15471;28439;0.019340114399031057;BAFU & BFS
2015;PM2.5;9.1;40443;68882;0.04684362178818022;BAFU & BFS
2015;PM2.5;9.299999999999999;70721;139603;0.09493786667772891;BAFU & BFS
2015;PM2.5;9.5;94775;234378;0.15939018012644962;BAFU & BFS
2015;PM2.5;9.7;143095;377473;0.2567028025790446;BAFU & BFS
2015;PM2.5;9.9;183775;561248;0.38168010570791455;BAFU & BFS
2015;PM2.5;10.1;226594;787842;0.5357767294335745;BAFU & BFS
2015;PM2.5;10.299999999999999;182109;969951;0.6596210591601172;BAFU & BFS
2015;PM2.5;10.5;148679;1118630;0.7607311146730936;BAFU & BFS
2015;PM2.5;10.7;123221;1241851;0.8445283029132922;BAFU & BFS
2015;PM2.5;10.9;94581;1336432;0.9088486854856315;BAFU & BFS
2015;PM2.5;11.1;65675;1402107;0.9535113674771348;BAFU & BFS
2015;PM2.5;11.299999999999999;30836;1432943;0.974481576261147;BAFU & BFS
2015;PM2.5;11.5;17555;1450498;0.9864199604615405;BAFU & BFS
2015;PM2.5;11.7;7543;1458041;0.9915496233509491;BAFU & BFS
2015;PM2.5;11.9;3428;1461469;0.9938808555377305;BAFU & BFS
2015;PM2.5;12.1;2757;1464226;0.9957557701056875;BAFU & BFS
2015;PM2.5;12.299999999999999;2192;1466418;0.9972464529975851;BAFU & BFS
2015;PM2.5;12.5;1261;1467679;0.9981040036940645;BAFU & BFS
2015;PM2.5;12.7;846;1468525;0.9986793311240578;BAFU & BFS
2015;PM2.5;12.9;582;1469107;0.9990751237532022;BAFU & BFS
2015;PM2.5;13.1;637;1469744;0.9995083194658567;BAFU & BFS
2015;PM2.5;13.299999999999999;106;1469850;0.9995804054086219;BAFU & BFS
2015;PM2.5;13.5;469;1470319;0.9998993517025544;BAFU & BFS
2015;PM2.5;13.7;100;1470419;0.9999673573089366;BAFU & BFS
2015;PM2.5;13.9;6;1470425;0.9999714376453195;BAFU & BFS
2015;PM2.5;14.1;32;1470457;0.9999931994393618;BAFU & BFS
2015;PM2.5;14.7;5;1470462;0.9999965997196809;BAFU & BFS
2015;PM2.5;14.9;5;1470467;1;BAFU & BFS
2020;NO2;4.5;4;4;2.568183671359808e-6;BAFU & BFS
2020;NO2;5.5;46;50;3.21022958919976e-5;BAFU & BFS
2020;NO2;6.5;428;478;3.068979487274971e-4;BAFU & BFS
2020;NO2;7.5;1846;2324;0.0014921147130600486;BAFU & BFS
2020;NO2;8.5;4378;6702;0.004302991741363359;BAFU & BFS
2020;NO2;9.5;17057;23759;0.015254368961959421;BAFU & BFS
2020;NO2;10.5;65445;89204;0.05727306405499508;BAFU & BFS
2020;NO2;11.5;80572;169776;0.1090039877471957;BAFU & BFS
2020;NO2;12.5;171827;341603;0.21932481167188114;BAFU & BFS
2020;NO2;13.5;248813;590416;0.3790741826273931;BAFU & BFS
2020;NO2;14.5;227746;818162;0.5252975722317709;BAFU & BFS
2020;NO2;15.5;206844;1025006;0.6581009180614579;BAFU & BFS
2020;NO2;16.5;151979;1176985;0.755678414608856;BAFU & BFS
2020;NO2;17.5;131797;1308782;0.8402981404424081;BAFU & BFS
2020;NO2;18.5;93458;1402240;0.9003024678318944;BAFU & BFS
2020;NO2;19.5;60206;1462446;0.9389574843613665;BAFU & BFS
2020;NO2;20.5;35464;1497910;0.9617270007916426;BAFU & BFS
2020;NO2;21.5;21107;1519017;0.9752786639794905;BAFU & BFS
2020;NO2;22.5;11304;1530321;0.9825363510347533;BAFU & BFS
2020;NO2;23.5;7565;1537886;0.9873934284032125;BAFU & BFS
2020;NO2;24.5;5984;1543870;0.9912354311755668;BAFU & BFS
2020;NO2;25.5;2398;1546268;0.992775057286547;BAFU & BFS
2020;NO2;26.5;3457;1549725;0.9949946100245197;BAFU & BFS
2020;NO2;27.5;1648;1551373;0.99605270169712;BAFU & BFS
2020;NO2;28.5;1113;1552486;0.9967672988036759;BAFU & BFS
2020;NO2;29.5;1357;1553843;0.9976385551141846;BAFU & BFS
2020;NO2;30.5;499;1554342;0.9979589360271868;BAFU & BFS
2020;NO2;31.5;588;1554930;0.9983364590268767;BAFU & BFS
2020;NO2;32.5;1132;1556062;0.9990632550058716;BAFU & BFS
2020;NO2;33.5;117;1556179;0.9991383743782588;BAFU & BFS
2020;NO2;34.5;591;1556770;0.9995178235157022;BAFU & BFS
2020;NO2;35.5;139;1556909;0.9996070678982819;BAFU & BFS
2020;NO2;36.5;268;1557177;0.9997791362042631;BAFU & BFS
2020;NO2;37.5;70;1557247;0.9998240794185118;BAFU & BFS
2020;NO2;38.5;89;1557336;0.9998812215051996;BAFU & BFS
2020;NO2;39.5;6;1557342;0.9998850737807067;BAFU & BFS
2020;NO2;40.5;57;1557399;0.9999216703980235;BAFU & BFS
2020;NO2;41.5;75;1557474;0.9999698238418615;BAFU & BFS
2020;NO2;42.5;13;1557487;0.9999781704387934;BAFU & BFS
2020;NO2;44.5;20;1557507;0.9999910113571503;BAFU & BFS
2020;NO2;47.5;11;1557518;0.9999980738622465;BAFU & BFS
2020;NO2;48.5;3;1557521;1;BAFU & BFS
2020;O3_max_98p_m1;126;6;6;3.852275507039713e-6;BAFU & BFS
2020;O3_max_98p_m1;128;26;32;2.0545469370878465e-5;BAFU & BFS
2020;O3_max_98p_m1;128.5;29;61;3.9164800988237075e-5;BAFU & BFS
2020;O3_max_98p_m1;129;160;221;1.418921478426294e-4;BAFU & BFS
2020;O3_max_98p_m1;129.5;91;312;2.0031832636606503e-4;BAFU & BFS
2020;O3_max_98p_m1;130;409;721;4.629151067626054e-4;BAFU & BFS
2020;O3_max_98p_m1;130.5;210;931;5.977447495089954e-4;BAFU & BFS
2020;O3_max_98p_m1;131;1051;1982;0.001272535009158785;BAFU & BFS
2020;O3_max_98p_m1;131.5;344;2326;0.0014933988048957286;BAFU & BFS
2020;O3_max_98p_m1;132;3658;5984;0.003842002772354273;BAFU & BFS
2020;O3_max_98p_m1;132.5;754;6738;0.004326105394405597;BAFU & BFS
2020;O3_max_98p_m1;133;6769;13507;0.008672114212264232;BAFU & BFS
2020;O3_max_98p_m1;133.5;2428;15935;0.010231001700779636;BAFU & BFS
2020;O3_max_98p_m1;134;7891;23826;0.015297386038454697;BAFU & BFS
2020;O3_max_98p_m1;134.5;2676;26502;0.01701550091459441;BAFU & BFS
2020;O3_max_98p_m1;135;11340;37842;0.024296301622899467;BAFU & BFS
2020;O3_max_98p_m1;135.5;2282;40124;0.025761450407410236;BAFU & BFS
2020;O3_max_98p_m1;136;16126;56250;0.0361150828784973;BAFU & BFS
2020;O3_max_98p_m1;136.5;4198;60448;0.03881039164158942;BAFU & BFS
2020;O3_max_98p_m1;137;38624;99072;0.06360877317223973;BAFU & BFS
2020;O3_max_98p_m1;137.5;9130;108202;0.0694706524021185;BAFU & BFS
2020;O3_max_98p_m1;138;73355;181557;0.11656793070526818;BAFU & BFS
2020;O3_max_98p_m1;138.5;16645;198202;0.12725478500771417;BAFU & BFS
2020;O3_max_98p_m1;139;115700;313902;0.20153949770179663;BAFU & BFS
2020;O3_max_98p_m1;139.5;19424;333326;0.21401059760991986;BAFU & BFS
2020;O3_max_98p_m1;140;166324;499650;0.32079824284873204;BAFU & BFS
2020;O3_max_98p_m1;140.5;28254;527904;0.33893860821138205;BAFU & BFS
2020;O3_max_98p_m1;141;277172;805076;0.5168957593509172;BAFU & BFS
2020;O3_max_98p_m1;141.5;47801;852877;0.5475861962695848;BAFU & BFS
2020;O3_max_98p_m1;142;537383;1390260;0.8926107577361718;BAFU & BFS
2020;O3_max_98p_m1;142.5;21786;1412046;0.906598370102233;BAFU & BFS
2020;O3_max_98p_m1;143;139112;1551158;0.9959146618247844;BAFU & BFS
2020;O3_max_98p_m1;143.5;1553;1552711;0.9969117591351898;BAFU & BFS
2020;O3_max_98p_m1;144;2536;1555247;0.9985399875828319;BAFU & BFS
2020;O3_max_98p_m1;144.5;674;1555921;0.9989727265314561;BAFU & BFS
2020;O3_max_98p_m1;145;1600;1557521;1;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;68;3;3;1.9261377535198564e-6;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;69;11;14;8.988642849759328e-6;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;70.5;20;34;2.182956120655837e-5;BAFU & BFS
2020;O3_peakseason_mean_d1_max_mean_h8gl;72;10;44;2.825002038495789e-5;BAFU & BFS
