year;site_short;site;siteclass;ecosystem_category;critical_load_min;critical_load_single;critical_load_max;estimate;parameter;value;unit;source
2019;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.615932869093099;kg-N/ha/a;OSTLUFT
2019;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;34.5093133189837;kg-N/ha/a;OSTLUFT
2019;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;19.9952152311823;kg-N/ha/a;OSTLUFT
2019;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;7.02199459563684;kg-N/ha/a;OSTLUFT
2019;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;0.888637728023924;kg-N/ha/a;OSTLUFT
2019;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.34276377574009;kg-N/ha/a;OSTLUFT
2019;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.99272090313072;kg-N/ha/a;OSTLUFT
2019;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.652048216176686;kg-N/ha/a;OSTLUFT
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.601298382395727;kg-N/ha/a;OSTLUFT
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;N-Deposition;29.2442327402835;kg-N/ha/a;OSTLUFT
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH3-N Gasdep.;17.1569876568933;kg-N/ha/a;OSTLUFT
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.94185433015446;kg-N/ha/a;OSTLUFT
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.852346813571395;kg-N/ha/a;OSTLUFT
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO2-N Gasdep.;1.10324335016512;kg-N/ha/a;OSTLUFT
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;3.02300328579953;kg-N/ha/a;OSTLUFT
2020;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.565498921303982;kg-N/ha/a;OSTLUFT
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.605769560091615;kg-N/ha/a;OSTLUFT
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;25.9426654994531;kg-N/ha/a;OSTLUFT
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;13.4489549016555;kg-N/ha/a;OSTLUFT
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;5.94074192731744;kg-N/ha/a;OSTLUFT
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;1.04951428153304;kg-N/ha/a;OSTLUFT
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.11953038621734;kg-N/ha/a;OSTLUFT
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.13834448478129;kg-N/ha/a;OSTLUFT
2021;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.639809957856892;kg-N/ha/a;OSTLUFT
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.636058029862638;kg-N/ha/a;OSTLUFT
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;28.6719214721716;kg-N/ha/a;OSTLUFT
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;14.5522556129053;kg-N/ha/a;OSTLUFT
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;7.44457274556356;kg-N/ha/a;OSTLUFT
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;0.715800783123839;kg-N/ha/a;OSTLUFT
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;1.01676828130425;kg-N/ha/a;OSTLUFT
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.78650734713049;kg-N/ha/a;OSTLUFT
2022;BA_Wald;Hinwil_Bachtel Sennenberg_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.519958672281457;kg-N/ha/a;OSTLUFT
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;HNO3-N Gasdep.;0.955687599977656;kg-N/ha/a;OSTLUFT
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;N-Deposition;21.1200959497485;kg-N/ha/a;OSTLUFT
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH3-N Gasdep.;11.2163531345277;kg-N/ha/a;OSTLUFT
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH4-N Gravitationsdep.;4.45776421327203;kg-N/ha/a;OSTLUFT
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH4-N Interzeption;0.298750339189655;kg-N/ha/a;OSTLUFT
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO2-N Gasdep.;1.37191876534333;kg-N/ha/a;OSTLUFT
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO3-N Gravitationsdep.;2.5834607000454;kg-N/ha/a;OSTLUFT
2019;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO3-N Interzeption;0.236161197392707;kg-N/ha/a;OSTLUFT
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;HNO3-N Gasdep.;0.849059798150812;kg-N/ha/a;OSTLUFT
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;N-Deposition;23.9429030263852;kg-N/ha/a;OSTLUFT
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NH3-N Gasdep.;13.0758225424108;kg-N/ha/a;OSTLUFT
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NH4-N Gravitationsdep.;5.64800907322635;kg-N/ha/a;OSTLUFT
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NH4-N Interzeption;0.263559051988646;kg-N/ha/a;OSTLUFT
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NO2-N Gasdep.;1.42624987826087;kg-N/ha/a;OSTLUFT
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NO3-N Gravitationsdep.;2.46324769778182;kg-N/ha/a;OSTLUFT
2020;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;geschätzt;NO3-N Interzeption;0.216954984565851;kg-N/ha/a;OSTLUFT
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;HNO3-N Gasdep.;0.881931712855483;kg-N/ha/a;OSTLUFT
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;N-Deposition;19.18325109829;kg-N/ha/a;OSTLUFT
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH3-N Gasdep.;9.00355496365369;kg-N/ha/a;OSTLUFT
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH4-N Gravitationsdep.;5.13759443902958;kg-N/ha/a;OSTLUFT
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NH4-N Interzeption;0.278444092597974;kg-N/ha/a;OSTLUFT
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO2-N Gasdep.;1.2684841030689;kg-N/ha/a;OSTLUFT
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO3-N Gravitationsdep.;2.37786259492771;kg-N/ha/a;OSTLUFT
2022;AEG;Knonau_Ägelsee;hoch;Hochmoor;5;5;10;gemessen;NO3-N Interzeption;0.235379192156674;kg-N/ha/a;OSTLUFT
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.955687599977656;kg-N/ha/a;OSTLUFT
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;26.8491384471469;kg-N/ha/a;OSTLUFT
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;14.581259074886;kg-N/ha/a;OSTLUFT
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;4.45776421327203;kg-N/ha/a;OSTLUFT
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;0.597500678379309;kg-N/ha/a;OSTLUFT
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;3.20114378580109;kg-N/ha/a;OSTLUFT
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;2.5834607000454;kg-N/ha/a;OSTLUFT
2019;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.472322394785414;kg-N/ha/a;OSTLUFT
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.849059798150812;kg-N/ha/a;OSTLUFT
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;N-Deposition;30.2478303300108;kg-N/ha/a;OSTLUFT
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NH3-N Gasdep.;16.9985693051341;kg-N/ha/a;OSTLUFT
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.64800907322635;kg-N/ha/a;OSTLUFT
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.527118103977291;kg-N/ha/a;OSTLUFT
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NO2-N Gasdep.;3.3279163826087;kg-N/ha/a;OSTLUFT
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.46324769778182;kg-N/ha/a;OSTLUFT
2020;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.433909969131702;kg-N/ha/a;OSTLUFT
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.881931712855483;kg-N/ha/a;OSTLUFT
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;N-Deposition;24.089453009566;kg-N/ha/a;OSTLUFT
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH3-N Gasdep.;11.7046214527498;kg-N/ha/a;OSTLUFT
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;5.13759443902958;kg-N/ha/a;OSTLUFT
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NH4-N Interzeption;0.556888185195947;kg-N/ha/a;OSTLUFT
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO2-N Gasdep.;2.9597962404941;kg-N/ha/a;OSTLUFT
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;2.37786259492771;kg-N/ha/a;OSTLUFT
2022;AEG_Wald;Knonau_Ägelsee_Wald;hoch;Wald;5;10;20;gemessen;NO3-N Interzeption;0.470758384313348;kg-N/ha/a;OSTLUFT
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;HNO3-N Gasdep.;0.854470076314693;kg-N/ha/a;OSTLUFT
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;N-Deposition;23.7603612416593;kg-N/ha/a;OSTLUFT
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH3-N Gasdep.;12.5393208881639;kg-N/ha/a;OSTLUFT
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH4-N Gravitationsdep.;5.48208978925445;kg-N/ha/a;OSTLUFT
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH4-N Interzeption;0.294372345821587;kg-N/ha/a;OSTLUFT
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO2-N Gasdep.;1.68839287826087;kg-N/ha/a;OSTLUFT
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO3-N Gravitationsdep.;2.68140682698116;kg-N/ha/a;OSTLUFT
2021;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO3-N Interzeption;0.220308436862617;kg-N/ha/a;OSTLUFT
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;HNO3-N Gasdep.;0.972951052145191;kg-N/ha/a;OSTLUFT
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;N-Deposition;25.1493184627751;kg-N/ha/a;OSTLUFT
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH3-N Gasdep.;14.1368809116779;kg-N/ha/a;OSTLUFT
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH4-N Gravitationsdep.;5.48921033883503;kg-N/ha/a;OSTLUFT
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NH4-N Interzeption;0.263981041013422;kg-N/ha/a;OSTLUFT
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO2-N Gasdep.;1.58365565217391;kg-N/ha/a;OSTLUFT
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO3-N Gravitationsdep.;2.48407059929647;kg-N/ha/a;OSTLUFT
2022;NET;Neerach_Turpenlöcher;mittel;Flachmoor;15;15;30;geschätzt;NO3-N Interzeption;0.218568867633228;kg-N/ha/a;OSTLUFT
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;HNO3-N Gasdep.;0.808997592363633;kg-N/ha/a;OSTLUFT
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;N-Deposition;19.7314065223401;kg-N/ha/a;OSTLUFT
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH3-N Gasdep.;9.11066651703881;kg-N/ha/a;OSTLUFT
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.19766389357587;kg-N/ha/a;OSTLUFT
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH4-N Interzeption;0.287859264586371;kg-N/ha/a;OSTLUFT
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO2-N Gasdep.;1.53458632173913;kg-N/ha/a;OSTLUFT
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.57800143384913;kg-N/ha/a;OSTLUFT
2021;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO3-N Interzeption;0.213631499187139;kg-N/ha/a;OSTLUFT
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;HNO3-N Gasdep.;0.932178701755799;kg-N/ha/a;OSTLUFT
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;N-Deposition;20.5466436340076;kg-N/ha/a;OSTLUFT
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH3-N Gasdep.;10.4157680987421;kg-N/ha/a;OSTLUFT
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH4-N Gravitationsdep.;4.95408386496517;kg-N/ha/a;OSTLUFT
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NH4-N Interzeption;0.260759319705223;kg-N/ha/a;OSTLUFT
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO2-N Gasdep.;1.43860719130435;kg-N/ha/a;OSTLUFT
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.32919615099334;kg-N/ha/a;OSTLUFT
2022;OSD;Ossingen_Dachsenhuserriet;mittel;Flachmoor;15;15;25;geschätzt;NO3-N Interzeption;0.216050306541611;kg-N/ha/a;OSTLUFT
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.808997592363633;kg-N/ha/a;OSTLUFT
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;25.0122123368774;kg-N/ha/a;OSTLUFT
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;11.8438664721505;kg-N/ha/a;OSTLUFT
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.19766389357587;kg-N/ha/a;OSTLUFT
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.575718529172743;kg-N/ha/a;OSTLUFT
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;3.5807014173913;kg-N/ha/a;OSTLUFT
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.57800143384913;kg-N/ha/a;OSTLUFT
2021;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.427262998374277;kg-N/ha/a;OSTLUFT
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.932178701755799;kg-N/ha/a;OSTLUFT
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;26.0663266116162;kg-N/ha/a;OSTLUFT
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;13.5404985283648;kg-N/ha/a;OSTLUFT
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;4.95408386496517;kg-N/ha/a;OSTLUFT
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.521518639410445;kg-N/ha/a;OSTLUFT
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO2-N Gasdep.;3.35675011304348;kg-N/ha/a;OSTLUFT
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Gravitationsdep.;2.32919615099334;kg-N/ha/a;OSTLUFT
2022;OSD_Wald;Ossingen_Dachsenhuserriet_Wald;mittel;Wald;5;10;20;geschätzt;NO3-N Interzeption;0.432100613083222;kg-N/ha/a;OSTLUFT
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;HNO3-N Gasdep.;0.816728518757478;kg-N/ha/a;OSTLUFT
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;N-Deposition;17.6278534226818;kg-N/ha/a;OSTLUFT
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NH3-N Gasdep.;6.31441687887102;kg-N/ha/a;OSTLUFT
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NH4-N Gravitationsdep.;5.74773160182431;kg-N/ha/a;OSTLUFT
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NH4-N Interzeption;0.408982953138411;kg-N/ha/a;OSTLUFT
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NO2-N Gasdep.;0.883237372719416;kg-N/ha/a;OSTLUFT
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NO3-N Gravitationsdep.;3.15669658525179;kg-N/ha/a;OSTLUFT
2019;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;gemessen;NO3-N Interzeption;0.300059512119376;kg-N/ha/a;OSTLUFT
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;0.712240016723516;kg-N/ha/a;OSTLUFT
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;17.3020535214579;kg-N/ha/a;OSTLUFT
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;6.69368717760266;kg-N/ha/a;OSTLUFT
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.38638273283844;kg-N/ha/a;OSTLUFT
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.363540640149591;kg-N/ha/a;OSTLUFT
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.15822815652174;kg-N/ha/a;OSTLUFT
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.71857417442018;kg-N/ha/a;OSTLUFT
2020;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.269400623201746;kg-N/ha/a;OSTLUFT
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;HNO3-N Gasdep.;0.741881440425707;kg-N/ha/a;OSTLUFT
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;N-Deposition;17.8737791358582;kg-N/ha/a;OSTLUFT
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH3-N Gasdep.;6.65816493138591;kg-N/ha/a;OSTLUFT
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Gravitationsdep.;5.80827306000079;kg-N/ha/a;OSTLUFT
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NH4-N Interzeption;0.392333747674553;kg-N/ha/a;OSTLUFT
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO2-N Gasdep.;1.05673022608696;kg-N/ha/a;OSTLUFT
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Gravitationsdep.;2.91035394334574;kg-N/ha/a;OSTLUFT
2022;TAB;Tablat_Risihölzli;mittel;Trockenrasen;15;15;25;geschätzt;NO3-N Interzeption;0.306041786938548;kg-N/ha/a;OSTLUFT
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;HNO3-N Gasdep.;0.816728518757478;kg-N/ha/a;OSTLUFT
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;N-Deposition;26.8813654102483;kg-N/ha/a;OSTLUFT
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NH3-N Gasdep.;13.6812365708872;kg-N/ha/a;OSTLUFT
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NH4-N Gravitationsdep.;5.74773160182431;kg-N/ha/a;OSTLUFT
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NH4-N Interzeption;0.817965906276823;kg-N/ha/a;OSTLUFT
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NO2-N Gasdep.;2.06088720301197;kg-N/ha/a;OSTLUFT
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NO3-N Gravitationsdep.;3.15669658525179;kg-N/ha/a;OSTLUFT
2019;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;gemessen;NO3-N Interzeption;0.600119024238752;kg-N/ha/a;OSTLUFT
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;HNO3-N Gasdep.;0.712240016723516;kg-N/ha/a;OSTLUFT
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;N-Deposition;27.288600700708;kg-N/ha/a;OSTLUFT
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH3-N Gasdep.;14.5029888848058;kg-N/ha/a;OSTLUFT
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Gravitationsdep.;5.38638273283844;kg-N/ha/a;OSTLUFT
2020;TAB_Wald;Tablat_Risihölzli_Wald;mittel;Wald;5;10;20;geschätzt;NH4-N Interzeption;0.727081280299182;kg-N/ha/a;OSTLUFT
