year;geodb_oid;bfs;municipality;admin_boundary;parameter;unit;pop_weighted_mean;source
2015;2920;197;Schwerzenbach;municipality;eBC;μg/m3;5.603900392883393;OSTLUFT, BAFU, BFS
2015;2921;250;Urdorf;municipality;eBC;μg/m3;5.947743659461078;OSTLUFT, BAFU, BFS
2015;2922;177;Pfäffikon;municipality;eBC;μg/m3;5.021370838108073;OSTLUFT, BAFU, BFS
2015;2923;297;Bauma;municipality;eBC;μg/m3;3.4032720174514512;OSTLUFT, BAFU, BFS
2015;2924;247;Schlieren;municipality;eBC;μg/m3;5.667222916852812;OSTLUFT, BAFU, BFS
2015;2925;0;;municipality;eBC;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;2926;172;Fehraltorf;municipality;eBC;μg/m3;5.125223646517044;OSTLUFT, BAFU, BFS
2015;2927;191;Dübendorf;municipality;eBC;μg/m3;5.875167075801341;OSTLUFT, BAFU, BFS
2015;2928;0;NA;municipality;eBC;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;2929;199;Volketswil;municipality;eBC;μg/m3;5.594797081520486;OSTLUFT, BAFU, BFS
2015;2930;249;Unterengstringen;municipality;eBC;μg/m3;6.333939012111275;OSTLUFT, BAFU, BFS
2015;2931;245;Oberengstringen;municipality;eBC;μg/m3;5.838072503468168;OSTLUFT, BAFU, BFS
2015;2932;243;Dietikon;municipality;eBC;μg/m3;6.202127926988269;OSTLUFT, BAFU, BFS
2015;2933;178;Russikon;municipality;eBC;μg/m3;3.8578489560178926;OSTLUFT, BAFU, BFS
2015;2934;244;Geroldswil;municipality;eBC;μg/m3;7.392357684047775;OSTLUFT, BAFU, BFS
2015;2935;200;Wangen-Brüttisellen;municipality;eBC;μg/m3;7.671835555142654;OSTLUFT, BAFU, BFS
2015;2936;251;Weiningen (ZH);municipality;eBC;μg/m3;6.310178895836056;OSTLUFT, BAFU, BFS
2015;2937;261;Zürich;municipality;eBC;μg/m3;6.300584538422917;OSTLUFT, BAFU, BFS
2015;2938;181;Wila;municipality;eBC;μg/m3;3.617974796126374;OSTLUFT, BAFU, BFS
2015;2939;246;Oetwil an der Limmat;municipality;eBC;μg/m3;5.951045524410614;OSTLUFT, BAFU, BFS
2015;2940;69;Wallisellen;municipality;eBC;μg/m3;7.755055941786878;OSTLUFT, BAFU, BFS
2015;2941;54;Dietlikon;municipality;eBC;μg/m3;6.546320520430552;OSTLUFT, BAFU, BFS
2015;2942;66;Opfikon;municipality;eBC;μg/m3;7.270177052322432;OSTLUFT, BAFU, BFS
2015;2943;182;Wildberg;municipality;eBC;μg/m3;3.2034385023348984;OSTLUFT, BAFU, BFS
2015;2944;84;Dällikon;municipality;eBC;μg/m3;4.808148402711455;OSTLUFT, BAFU, BFS
2015;2945;87;Hüttikon;municipality;eBC;μg/m3;4.371984301709206;OSTLUFT, BAFU, BFS
2015;2946;85;Dänikon;municipality;eBC;μg/m3;4.312022713622578;OSTLUFT, BAFU, BFS
2015;2947;180;Weisslingen;municipality;eBC;μg/m3;3.580063057825075;OSTLUFT, BAFU, BFS
2015;2948;52;Bassersdorf;municipality;eBC;μg/m3;5.489598623522939;OSTLUFT, BAFU, BFS
2015;2949;96;Regensdorf;municipality;eBC;μg/m3;5.473355439989008;OSTLUFT, BAFU, BFS
2015;2950;228;Turbenthal;municipality;eBC;μg/m3;3.4724931836601707;OSTLUFT, BAFU, BFS
2015;2951;83;Buchs (ZH);municipality;eBC;μg/m3;4.9366089984338055;OSTLUFT, BAFU, BFS
2015;2952;97;Rümlang;municipality;eBC;μg/m3;5.373229439765123;OSTLUFT, BAFU, BFS
2015;2953;176;Lindau;municipality;eBC;μg/m3;6.1899703465126175;OSTLUFT, BAFU, BFS
2015;2954;231;Zell (ZH);municipality;eBC;μg/m3;3.7592942137467236;OSTLUFT, BAFU, BFS
2015;2955;296;Illnau-Effretikon;municipality;eBC;μg/m3;4.595402047704176;OSTLUFT, BAFU, BFS
2015;2956;64;Nürensdorf;municipality;eBC;μg/m3;4.587459636054062;OSTLUFT, BAFU, BFS
2015;2957;94;Otelfingen;municipality;eBC;μg/m3;4.685403328787924;OSTLUFT, BAFU, BFS
2015;2958;82;Boppelsen;municipality;eBC;μg/m3;3.7891775408041166;OSTLUFT, BAFU, BFS
2015;2959;62;Kloten;municipality;eBC;μg/m3;6.193533822149362;OSTLUFT, BAFU, BFS
2015;2960;95;Regensberg;municipality;eBC;μg/m3;3.6750816303836413;OSTLUFT, BAFU, BFS
2015;2961;86;Dielsdorf;municipality;eBC;μg/m3;4.831038978419043;OSTLUFT, BAFU, BFS
2015;2962;213;Brütten;municipality;eBC;μg/m3;3.967190536754887;OSTLUFT, BAFU, BFS
2015;2963;226;Schlatt (ZH);municipality;eBC;μg/m3;3.016873122176246;OSTLUFT, BAFU, BFS
2015;2964;90;Niederhasli;municipality;eBC;μg/m3;4.57589154519773;OSTLUFT, BAFU, BFS
2015;2965;63;Lufingen;municipality;eBC;μg/m3;4.505833395792328;OSTLUFT, BAFU, BFS
2015;2966;92;Oberglatt;municipality;eBC;μg/m3;4.7596562218979;OSTLUFT, BAFU, BFS
2015;2967;89;Niederglatt;municipality;eBC;μg/m3;4.464888582394073;OSTLUFT, BAFU, BFS
2015;2968;65;Oberembrach;municipality;eBC;μg/m3;4.093146595107767;OSTLUFT, BAFU, BFS
2015;2969;72;Winkel;municipality;eBC;μg/m3;4.357963572321419;OSTLUFT, BAFU, BFS
2015;2970;51;Bachenbülach;municipality;eBC;μg/m3;4.623455313271108;OSTLUFT, BAFU, BFS
2015;2971;294;Elgg;municipality;eBC;μg/m3;3.6497304568257785;OSTLUFT, BAFU, BFS
2015;2972;101;Steinmaur;municipality;eBC;μg/m3;4.271098153036485;OSTLUFT, BAFU, BFS
2015;2973;60;Höri;municipality;eBC;μg/m3;4.66137992310764;OSTLUFT, BAFU, BFS
2015;2974;219;Elsau;municipality;eBC;μg/m3;4.333260482384888;OSTLUFT, BAFU, BFS
2015;2975;224;Pfungen;municipality;eBC;μg/m3;4.544143028849922;OSTLUFT, BAFU, BFS
2015;2976;99;Schöfflisdorf;municipality;eBC;μg/m3;3.8453136487271014;OSTLUFT, BAFU, BFS
2015;2977;98;Schleinikon;municipality;eBC;μg/m3;3.556340322927995;OSTLUFT, BAFU, BFS
2015;2978;88;Neerach;municipality;eBC;μg/m3;3.995968447713291;OSTLUFT, BAFU, BFS
2015;2979;61;Hüntwangen;municipality;eBC;μg/m3;3.4420594201539316;OSTLUFT, BAFU, BFS
2015;2980;291;Andelfingen;municipality;eBC;μg/m3;3.8877227637055634;OSTLUFT, BAFU, BFS
2015;2981;70;Wasterkingen;municipality;eBC;μg/m3;3.2632907544889465;OSTLUFT, BAFU, BFS
2015;2982;33;Kleinandelfingen;municipality;eBC;μg/m3;4.275956971702149;OSTLUFT, BAFU, BFS
2015;2983;71;Wil (ZH);municipality;eBC;μg/m3;3.516412933372282;OSTLUFT, BAFU, BFS
2015;2984;67;Rafz;municipality;eBC;μg/m3;3.6263236544403026;OSTLUFT, BAFU, BFS
2015;2985;37;Ossingen;municipality;eBC;μg/m3;3.8992712069039395;OSTLUFT, BAFU, BFS
2015;2986;41;Truttikon;municipality;eBC;μg/m3;3.393214598705894;OSTLUFT, BAFU, BFS
2015;2987;35;Marthalen;municipality;eBC;μg/m3;3.833940523751043;OSTLUFT, BAFU, BFS
2015;2988;38;Rheinau;municipality;eBC;μg/m3;3.325416977883611;OSTLUFT, BAFU, BFS
2015;2989;40;Trüllikon;municipality;eBC;μg/m3;3.4927652496772055;OSTLUFT, BAFU, BFS
2015;2990;292;Stammheim;municipality;eBC;μg/m3;3.614129717614728;OSTLUFT, BAFU, BFS
2015;2991;22;Benken (ZH);municipality;eBC;μg/m3;3.6539913267235096;OSTLUFT, BAFU, BFS
2015;2992;25;Dachsen;municipality;eBC;μg/m3;3.506611758196692;OSTLUFT, BAFU, BFS
2015;2993;34;Laufen-Uhwiesen;municipality;eBC;μg/m3;3.4244562935371996;OSTLUFT, BAFU, BFS
2015;2994;29;Flurlingen;municipality;eBC;μg/m3;4.2221065211329964;OSTLUFT, BAFU, BFS
2015;2995;27;Feuerthalen;municipality;eBC;μg/m3;3.7238979692743115;OSTLUFT, BAFU, BFS
2015;2996;56;Embrach;municipality;eBC;μg/m3;4.912349349092069;OSTLUFT, BAFU, BFS
2015;2997;93;Oberweningen;municipality;eBC;μg/m3;3.874700182321487;OSTLUFT, BAFU, BFS
2015;2998;220;Hagenbuch;municipality;eBC;μg/m3;3.5354394045743076;OSTLUFT, BAFU, BFS
2015;2999;215;Dättlikon;municipality;eBC;μg/m3;3.948447409704744;OSTLUFT, BAFU, BFS
2015;3000;59;Hochfelden;municipality;eBC;μg/m3;4.063891076538936;OSTLUFT, BAFU, BFS
2015;3001;81;Bachs;municipality;eBC;μg/m3;3.331155362966898;OSTLUFT, BAFU, BFS
2015;3002;230;Winterthur;municipality;eBC;μg/m3;5.2659444568045695;OSTLUFT, BAFU, BFS
2015;3003;68;Rorbas;municipality;eBC;μg/m3;4.391555663672029;OSTLUFT, BAFU, BFS
2015;3004;227;Seuzach;municipality;eBC;μg/m3;4.908263618924347;OSTLUFT, BAFU, BFS
2015;3005;298;Wiesendangen;municipality;eBC;μg/m3;4.5091562012419315;OSTLUFT, BAFU, BFS
2015;3006;100;Stadel;municipality;eBC;μg/m3;3.596671743739889;OSTLUFT, BAFU, BFS
2015;3007;53;Bülach;municipality;eBC;μg/m3;4.854615549468764;OSTLUFT, BAFU, BFS
2015;3008;57;Freienstein-Teufen;municipality;eBC;μg/m3;4.2698301464478075;OSTLUFT, BAFU, BFS
2015;3009;223;Neftenbach;municipality;eBC;μg/m3;4.222936774216013;OSTLUFT, BAFU, BFS
2015;3010;221;Hettlingen;municipality;eBC;μg/m3;4.123715915233892;OSTLUFT, BAFU, BFS
2015;3011;24;Buch am Irchel;municipality;eBC;μg/m3;3.360428516327972;OSTLUFT, BAFU, BFS
2015;3012;225;Rickenbach (ZH);municipality;eBC;μg/m3;4.453160090947719;OSTLUFT, BAFU, BFS
2015;3013;102;Weiach;municipality;eBC;μg/m3;3.4953625080260364;OSTLUFT, BAFU, BFS
2015;3014;31;Henggart;municipality;eBC;μg/m3;3.8673618865678034;OSTLUFT, BAFU, BFS
2015;3015;23;Berg am Irchel;municipality;eBC;μg/m3;3.6395337756300146;OSTLUFT, BAFU, BFS
2015;3016;218;Ellikon an der Thur;municipality;eBC;μg/m3;4.043823079241469;OSTLUFT, BAFU, BFS
2015;3017;216;Dinhard;municipality;eBC;μg/m3;3.7982395810465657;OSTLUFT, BAFU, BFS
2015;3018;58;Glattfelden;municipality;eBC;μg/m3;3.6235514324192057;OSTLUFT, BAFU, BFS
2015;3019;58;Glattfelden;municipality;eBC;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3020;214;Dägerlen;municipality;eBC;μg/m3;3.5987861300827166;OSTLUFT, BAFU, BFS
2015;3021;43;Volken;municipality;eBC;μg/m3;3.7155026424221878;OSTLUFT, BAFU, BFS
2015;3022;26;Dorf;municipality;eBC;μg/m3;3.677835300090207;OSTLUFT, BAFU, BFS
2015;3023;55;Eglisau;municipality;eBC;μg/m3;4.050720654795101;OSTLUFT, BAFU, BFS
2015;3024;211;Altikon;municipality;eBC;μg/m3;3.8578205709130504;OSTLUFT, BAFU, BFS
2015;3025;39;Thalheim an der Thur;municipality;eBC;μg/m3;3.661981619160859;OSTLUFT, BAFU, BFS
2015;3026;28;Flaach;municipality;eBC;μg/m3;3.8762147513924132;OSTLUFT, BAFU, BFS
2015;3027;91;Niederweningen;municipality;eBC;μg/m3;3.916166920966899;OSTLUFT, BAFU, BFS
2015;3028;152;Herrliberg;municipality;eBC;μg/m3;5.423072988781684;OSTLUFT, BAFU, BFS
2015;3029;5;Hedingen;municipality;eBC;μg/m3;5.068979578368258;OSTLUFT, BAFU, BFS
2015;3030;151;Erlenbach (ZH);municipality;eBC;μg/m3;5.5306148182622215;OSTLUFT, BAFU, BFS
2015;3031;139;Rüschlikon;municipality;eBC;μg/m3;6.127116845967038;OSTLUFT, BAFU, BFS
2015;3032;120;Wald (ZH);municipality;eBC;μg/m3;5.0156656084545705;OSTLUFT, BAFU, BFS
2015;3033;192;Egg;municipality;eBC;μg/m3;5.005333115605308;OSTLUFT, BAFU, BFS
2015;3034;196;Mönchaltorf;municipality;eBC;μg/m3;5.126110895877009;OSTLUFT, BAFU, BFS
2015;3035;115;Gossau (ZH);municipality;eBC;μg/m3;5.2824134933224025;OSTLUFT, BAFU, BFS
2015;3036;117;Hinwil;municipality;eBC;μg/m3;5.333693696426482;OSTLUFT, BAFU, BFS
2015;3037;131;Adliswil;municipality;eBC;μg/m3;5.911224107112289;OSTLUFT, BAFU, BFS
2015;3038;3;Bonstetten;municipality;eBC;μg/m3;4.799808986575254;OSTLUFT, BAFU, BFS
2015;3039;135;Kilchberg (ZH);municipality;eBC;μg/m3;5.703496215927658;OSTLUFT, BAFU, BFS
2015;3040;154;Küsnacht (ZH);municipality;eBC;μg/m3;5.228885382486494;OSTLUFT, BAFU, BFS
2015;3041;196;Mönchaltorf;municipality;eBC;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3042;241;Aesch (ZH);municipality;eBC;μg/m3;4.702202290099188;OSTLUFT, BAFU, BFS
2015;3043;0;;municipality;eBC;μg/m3;NA;OSTLUFT, BAFU, BFS
2015;3044;138;Richterswil;municipality;eBC;μg/m3;5.945347224593982;OSTLUFT, BAFU, BFS
2015;3045;6;Kappel am Albis;municipality;eBC;μg/m3;4.733425126199829;OSTLUFT, BAFU, BFS
2015;3046;7;Knonau;municipality;eBC;μg/m3;6.13950338887694;OSTLUFT, BAFU, BFS
2015;3047;8;Maschwanden;municipality;eBC;μg/m3;5.162882497755148;OSTLUFT, BAFU, BFS
2015;3048;293;Wädenswil;municipality;eBC;μg/m3;5.688091253520079;OSTLUFT, BAFU, BFS
2015;3049;12;Rifferswil;municipality;eBC;μg/m3;4.651027876416415;OSTLUFT, BAFU, BFS
2015;3050;158;Stäfa;municipality;eBC;μg/m3;5.844319936709084;OSTLUFT, BAFU, BFS
2015;3051;9;Mettmenstetten;municipality;eBC;μg/m3;5.613224599445937;OSTLUFT, BAFU, BFS
2015;3052;153;Hombrechtikon;municipality;eBC;μg/m3;5.676060734308842;OSTLUFT, BAFU, BFS
2015;3053;295;Horgen;municipality;eBC;μg/m3;6.158520232270133;OSTLUFT, BAFU, BFS
2015;3054;4;Hausen am Albis;municipality;eBC;μg/m3;4.623986460687354;OSTLUFT, BAFU, BFS
2015;3055;155;Männedorf;municipality;eBC;μg/m3;6.077411484550778;OSTLUFT, BAFU, BFS
2015;3056;118;Rüti (ZH);municipality;eBC;μg/m3;5.760837013518231;OSTLUFT, BAFU, BFS
2015;3057;10;Obfelden;municipality;eBC;μg/m3;5.444179586697449;OSTLUFT, BAFU, BFS
2015;3058;137;Oberrieden;municipality;eBC;μg/m3;6.183286262156653;OSTLUFT, BAFU, BFS
2015;3059;159;Uetikon am See;municipality;eBC;μg/m3;5.711435236622199;OSTLUFT, BAFU, BFS
2015;3060;157;Oetwil am See;municipality;eBC;μg/m3;5.594048225100678;OSTLUFT, BAFU, BFS
2015;3061;11;Ottenbach;municipality;eBC;μg/m3;5.656372248619357;OSTLUFT, BAFU, BFS
2015;3062;1;Aeugst am Albis;municipality;eBC;μg/m3;4.209200334049271;OSTLUFT, BAFU, BFS
2015;3063;113;Dürnten;municipality;eBC;μg/m3;5.520620281213446;OSTLUFT, BAFU, BFS
2015;3064;116;Grüningen;municipality;eBC;μg/m3;5.420784582656731;OSTLUFT, BAFU, BFS
2015;3065;112;Bubikon;municipality;eBC;μg/m3;5.381990907054521;OSTLUFT, BAFU, BFS
2015;3066;2;Affoltern am Albis;municipality;eBC;μg/m3;5.685357300121782;OSTLUFT, BAFU, BFS
2015;3067;136;Langnau am Albis;municipality;eBC;μg/m3;5.173948327776897;OSTLUFT, BAFU, BFS
2015;3068;141;Thalwil;municipality;eBC;μg/m3;6.2536317291130095;OSTLUFT, BAFU, BFS
2015;3069;156;Meilen;municipality;eBC;μg/m3;6.060610472008786;OSTLUFT, BAFU, BFS
2015;3070;14;Wettswil am Albis;municipality;eBC;μg/m3;4.9898647438970976;OSTLUFT, BAFU, BFS
2015;3071;160;Zumikon;municipality;eBC;μg/m3;4.574851226242228;OSTLUFT, BAFU, BFS
2015;3072;121;Wetzikon (ZH);municipality;eBC;μg/m3;5.662401407245565;OSTLUFT, BAFU, BFS
2015;3073;13;Stallikon;municipality;eBC;μg/m3;4.746934681765402;OSTLUFT, BAFU, BFS
2015;3074;161;Zollikon;municipality;eBC;μg/m3;5.061057181649158;OSTLUFT, BAFU, BFS
